transaction_id,transaction_date,transaction_time,sales_outlet_id,staff_id,customer_id,instore_YesNo,order,line_item_id,product_id,quantity,unit_price,line_item_amount,promo_item_YesNo
45,2019/04/21,08:33:58,3,20,135,No,6,1,6,1,21,21,No
46,2019/04/21,09:32:53,3,18,797,Yes,1,1,42,2,2.5,5,No
47,2019/04/21,10:08:57,3,18,599,Yes,1,1,32,1,3,3,No
48,2019/04/21,09:43:33,3,20,433,No,1,1,49,2,3,6,No
49,2019/04/21,10:50:37,3,18,448,Yes,1,1,61,1,4.75,4.75,No
50,2019/04/21,09:40:29,3,18,432,No,1,1,41,1,4.25,4.25,No
50,2019/04/21,09:40:29,3,18,432,No,1,2,63,2,0.8,1.6,No
50,2019/04/21,09:40:29,3,18,432,No,1,5,72,1,3.25,3.25,No
51,2019/04/21,10:34:18,3,16,0,No,1,1,39,2,4.25,8.5,No
51,2019/04/21,10:34:18,3,16,0,No,1,2,65,1,0.8,0.8,No
52,2019/04/21,09:00:49,3,20,0,Yes,1,1,25,1,2.2,2.2,No
52,2019/04/21,09:00:49,3,20,0,Yes,1,5,69,1,3.25,3.25,No
53,2019/04/21,09:15:13,3,20,0,Yes,1,1,27,2,3.5,7,No
54,2019/04/21,10:23:15,3,16,496,No,1,1,44,2,2.5,5,No
55,2019/04/21,09:53:51,3,20,88,No,1,1,28,2,2,4,No
56,2019/04/21,09:44:58,3,18,0,Yes,1,1,24,2,3,6,No
57,2019/04/21,08:19:51,3,16,0,Yes,1,1,45,2,3,6,No
57,2019/04/21,08:19:51,3,16,0,Yes,1,5,74,1,3.5,3.5,No
58,2019/04/21,09:40:56,3,18,336,No,1,1,42,1,2.5,2.5,No
59,2019/04/21,08:17:01,3,18,0,Yes,1,1,45,1,3,3,No
60,2019/04/21,09:17:19,3,16,642,No,1,1,30,2,3,6,No
61,2019/04/21,09:29:37,3,20,438,No,1,1,38,2,3.75,7.5,No
61,2019/04/21,09:29:37,3,20,438,No,1,2,64,2,0.8,1.6,No
62,2019/04/21,10:13:33,3,16,678,Yes,1,1,51,2,3,6,No
62,2019/04/21,10:13:33,3,16,678,Yes,1,5,69,1,3.25,3.25,No
63,2019/04/21,08:30:02,3,18,0,No,1,1,45,1,3,3,No
64,2019/04/21,10:20:10,3,18,411,No,1,1,45,1,3,3,No
65,2019/04/21,10:26:03,3,16,156,Yes,1,1,44,2,2.5,5,No
66,2019/04/21,08:02:43,3,16,686,Yes,1,1,45,2,3,6,No
67,2019/04/21,08:33:32,3,20,0,Yes,1,1,30,1,3,3,No
68,2019/04/21,10:09:51,3,20,0,No,1,1,26,2,3,6,No
69,2019/04/21,09:51:23,3,16,570,No,1,1,55,1,4,4,No
70,2019/04/21,08:12:56,3,18,602,Yes,1,1,50,2,2.5,5,No
71,2019/04/21,10:44:37,3,16,437,No,1,1,23,2,2.5,5,No
71,2019/04/21,10:44:37,3,16,437,No,1,5,76,1,3.5,3.5,No
72,2019/04/21,08:27:43,3,16,0,Yes,1,1,55,1,4,4,No
73,2019/04/21,08:55:14,3,20,0,Yes,1,1,54,1,2.5,2.5,No
74,2019/04/21,08:10:25,3,18,406,Yes,1,1,44,2,2.5,5,No
74,2019/04/21,08:10:25,3,18,406,Yes,1,5,70,1,3.25,3.25,No
75,2019/04/21,09:37:15,3,18,381,Yes,1,1,38,1,3.75,3.75,No
75,2019/04/21,09:37:15,3,18,381,Yes,1,2,64,2,0.8,1.6,No
76,2019/04/21,10:07:57,3,20,0,Yes,1,1,59,2,4.5,9,No
77,2019/04/21,08:29:48,3,16,0,Yes,1,1,53,1,3,3,No
78,2019/04/21,08:38:13,3,20,301,Yes,1,1,22,1,2,2,No
78,2019/04/21,08:38:13,3,20,301,Yes,1,5,75,1,3.5,3.5,No
79,2019/04/21,10:55:58,3,16,0,Yes,1,1,57,1,3.1,3.1,No
79,2019/04/21,10:55:58,3,16,0,Yes,1,5,70,1,3.25,3.25,No
80,2019/04/21,10:33:31,3,20,148,Yes,1,1,56,2,2.55,5.1,No
81,2019/04/21,10:39:55,3,18,575,Yes,1,1,24,1,3,3,No
82,2019/04/21,08:35:20,3,16,0,No,1,1,31,1,2.2,2.2,No
83,2019/04/21,08:47:19,3,18,2,Yes,1,1,49,1,3,3,No
84,2019/04/21,08:52:57,3,16,0,No,1,1,22,2,2,4,No
85,2019/04/21,09:29:55,3,20,0,Yes,1,1,30,1,3,3,No
86,2019/04/21,09:23:38,3,16,679,No,1,1,23,1,2.5,2.5,No
87,2019/04/21,10:07:22,3,20,42,Yes,1,1,38,2,3.75,7.5,No
87,2019/04/21,10:07:22,3,20,42,Yes,1,2,63,1,0.8,0.8,No
88,2019/04/21,08:51:49,3,18,81,Yes,1,1,40,1,3.75,3.75,No
88,2019/04/21,08:51:49,3,18,81,Yes,1,2,63,2,0.8,1.6,No
89,2019/04/21,08:15:56,3,18,39,No,1,1,31,1,2.2,2.2,No
89,2019/04/21,08:15:56,3,18,39,No,1,5,69,1,3.25,3.25,No
89,2019/04/21,08:15:56,3,18,39,No,6,1,5,1,15,15,No
90,2019/04/21,09:54:36,3,18,209,No,1,1,48,1,2.5,2.5,No
91,2019/04/21,08:59:33,3,20,0,No,1,1,58,2,3.5,7,No
92,2019/04/21,09:22:04,3,20,0,No,1,1,47,1,3,3,No
92,2019/04/21,09:22:04,3,20,0,No,9,9,81,1,28,28,No
93,2019/04/21,10:15:56,3,18,335,Yes,1,1,28,1,2,2,No
93,2019/04/21,10:15:56,3,18,335,Yes,1,5,75,1,3.5,3.5,No
94,2019/04/21,08:25:23,3,20,141,No,1,1,39,1,4.25,4.25,No
94,2019/04/21,08:25:23,3,20,141,No,1,2,84,1,0.8,0.8,No
95,2019/04/21,09:47:44,3,20,0,Yes,1,1,56,2,2.55,5.1,No
96,2019/04/21,08:53:33,3,18,736,No,1,1,61,1,4.75,4.75,No
97,2019/04/21,10:02:19,3,20,147,Yes,1,1,51,1,3,3,No
97,2019/04/21,10:02:19,3,20,147,Yes,1,5,72,1,3.25,3.25,No
98,2019/04/21,10:36:56,3,20,466,No,1,1,46,1,2.5,2.5,No
99,2019/04/21,10:22:24,3,20,597,Yes,1,1,56,2,2.55,5.1,No
100,2019/04/21,10:41:17,3,16,38,Yes,1,1,39,2,4.25,8.5,No
100,2019/04/21,10:41:17,3,16,38,Yes,1,2,63,1,0.8,0.8,No
100,2019/04/21,10:41:17,3,16,38,Yes,1,5,72,1,3.25,3.25,No
101,2019/04/21,08:17:09,3,16,384,No,1,1,41,2,4.25,8.5,No
101,2019/04/21,08:17:09,3,16,384,No,1,2,65,1,0.8,0.8,No
102,2019/04/21,09:06:45,3,20,0,No,1,1,44,1,2.5,2.5,No
102,2019/04/21,09:06:45,3,20,0,No,1,5,76,1,3.5,3.5,No
103,2019/04/21,10:02:25,3,20,72,Yes,1,1,48,2,2.5,5,No
104,2019/04/21,08:25:23,3,16,481,No,1,1,50,1,2.5,2.5,No
105,2019/04/21,08:45:19,3,18,0,Yes,1,1,22,1,2,2,No
106,2019/04/21,10:55:01,3,20,0,Yes,1,1,35,1,3.1,3.1,No
107,2019/04/21,08:14:28,3,16,313,No,1,1,28,2,2,4,No
108,2019/04/21,10:11:42,3,18,342,No,1,1,23,2,2.5,5,No
108,2019/04/21,10:11:42,3,18,342,No,9,9,81,1,28,28,No
109,2019/04/21,08:29:18,3,16,0,Yes,1,1,56,2,2.55,5.1,No
110,2019/04/21,08:19:20,3,16,0,Yes,1,1,34,2,2.45,4.9,No
111,2019/04/21,08:15:47,3,20,0,Yes,1,1,46,1,2.5,2.5,No
112,2019/04/21,09:32:15,3,18,0,Yes,1,1,51,2,3,6,No
113,2019/04/21,10:10:50,3,18,8,No,1,1,44,2,2.5,5,No
114,2019/04/21,09:51:57,3,18,592,Yes,1,1,41,1,4.25,4.25,No
114,2019/04/21,09:51:57,3,18,592,Yes,1,2,64,1,0.8,0.8,No
115,2019/04/21,09:22:14,3,16,283,No,1,1,51,1,3,3,No
116,2019/04/21,10:09:24,3,16,0,Yes,1,1,23,1,2.5,2.5,No
117,2019/04/21,09:19:23,3,16,601,No,1,1,40,2,3.75,7.5,No
117,2019/04/21,09:19:23,3,16,601,No,1,2,84,1,0.8,0.8,No
118,2019/04/21,08:29:46,3,16,714,No,1,1,28,1,2,2,No
119,2019/04/21,08:17:14,3,16,771,No,1,1,59,1,4.5,4.5,No
120,2019/04/21,08:42:20,3,18,0,Yes,1,1,26,2,3,6,No
121,2019/04/21,08:46:10,3,20,739,Yes,1,1,59,1,4.5,4.5,No
122,2019/04/21,08:12:53,3,18,0,Yes,1,1,44,1,2.5,2.5,No
123,2019/04/21,10:21:17,3,16,616,Yes,1,1,25,1,2.2,2.2,No
124,2019/04/21,08:53:55,3,16,799,Yes,1,1,53,2,3,6,No
125,2019/04/21,08:03:54,3,16,0,Yes,1,1,61,1,4.75,4.75,No
126,2019/04/21,08:32:44,3,20,555,Yes,1,1,53,1,3,3,No
127,2019/04/21,10:39:38,3,20,0,Yes,1,1,42,2,2.5,5,No
128,2019/04/21,08:11:50,3,18,590,Yes,1,1,32,1,3,3,No
129,2019/04/21,09:53:58,3,20,550,Yes,1,1,54,1,2.5,2.5,No
129,2019/04/21,09:53:58,3,20,550,Yes,1,5,71,1,3.75,3.75,No
130,2019/04/21,10:24:08,3,18,0,Yes,1,1,46,2,2.5,5,No
131,2019/04/21,10:47:13,3,20,3,Yes,1,1,22,2,2,4,No
132,2019/04/21,10:42:03,3,18,0,No,1,1,41,2,4.25,8.5,No
132,2019/04/21,10:42:03,3,18,0,No,1,2,84,1,0.8,0.8,No
133,2019/04/21,09:52:30,3,18,0,Yes,1,1,48,2,2.5,5,No
134,2019/04/21,10:19:23,3,16,37,Yes,1,1,59,2,4.5,9,No
135,2019/04/21,09:32:13,3,18,328,Yes,1,1,37,2,3,6,No
135,2019/04/21,09:32:13,3,18,328,Yes,1,2,64,2,0.8,1.6,No
135,2019/04/21,09:32:13,3,18,328,Yes,6,1,7,1,19.75,19.75,No
136,2019/04/21,08:01:44,3,18,284,No,1,1,25,1,2.2,2.2,No
137,2019/04/21,08:28:16,3,20,408,No,1,1,51,1,3,3,No
138,2019/04/21,09:05:18,3,16,424,Yes,1,1,27,2,3.5,7,No
139,2019/04/21,09:30:45,3,16,608,No,1,1,51,1,3,3,No
139,2019/04/21,09:30:45,3,16,608,No,1,5,72,1,3.25,3.25,No
140,2019/04/21,10:44:56,3,16,0,Yes,1,1,59,1,4.5,4.5,No
141,2019/04/21,10:59:04,3,20,0,Yes,1,1,27,1,3.5,3.5,No
142,2019/04/21,10:19:25,3,16,289,Yes,1,1,49,1,3,3,No
143,2019/04/21,08:04:51,3,18,464,No,1,1,57,1,3.1,3.1,No
144,2019/04/21,08:58:59,3,20,0,No,1,1,35,2,3.1,6.2,No
145,2019/04/21,10:18:20,3,18,322,Yes,1,1,39,1,4.25,4.25,No
145,2019/04/21,10:18:20,3,18,322,Yes,1,2,84,2,0.8,1.6,No
146,2019/04/21,10:11:57,3,16,278,No,1,1,36,1,3.75,3.75,No
147,2019/04/21,09:01:36,3,20,0,Yes,1,1,30,2,3,6,No
148,2019/04/21,10:39:03,3,20,461,No,1,1,29,2,2.5,5,No
149,2019/04/21,10:16:31,3,20,48,No,1,1,33,1,3.5,3.5,No
150,2019/04/21,10:58:25,3,20,0,Yes,1,1,23,2,2.5,5,No
151,2019/04/21,09:20:16,3,20,0,No,1,1,34,2,2.45,4.9,No
152,2019/04/21,08:28:21,3,16,194,Yes,1,1,30,1,3,3,No
152,2019/04/21,08:28:21,3,16,194,Yes,9,9,82,1,12,12,No
153,2019/04/21,10:11:28,3,18,0,Yes,1,1,55,1,4,4,No
154,2019/04/21,10:51:17,3,20,0,No,1,1,57,2,3.1,6.2,No
155,2019/04/21,09:59:26,3,20,403,Yes,1,1,42,1,2.5,2.5,No
156,2019/04/21,10:30:49,3,20,346,No,1,1,23,1,2.5,2.5,No
157,2019/04/21,10:10:29,3,18,0,Yes,1,1,57,1,3.1,3.1,No
158,2019/04/21,09:10:03,3,20,83,Yes,1,1,55,1,4,4,No
159,2019/04/21,09:11:58,3,16,267,Yes,1,1,46,2,2.5,5,No
159,2019/04/21,09:11:58,3,16,267,Yes,6,1,10,1,10,10,No
160,2019/04/21,09:57:41,3,18,795,No,1,1,43,2,3,6,No
160,2019/04/21,09:57:41,3,18,795,No,9,9,82,1,12,12,No
161,2019/04/21,08:32:59,3,18,0,Yes,1,1,60,2,3.75,7.5,No
162,2019/04/21,08:58:18,3,16,504,Yes,1,1,60,1,3.75,3.75,No
162,2019/04/21,08:58:18,3,16,504,Yes,1,5,72,1,3.25,3.25,No
162,2019/04/21,08:58:18,3,16,504,Yes,6,1,20,1,7.6,7.6,No
163,2019/04/21,09:47:00,3,18,367,No,1,1,52,1,2.5,2.5,No
164,2019/04/21,09:56:01,3,18,598,Yes,1,1,42,2,2.5,5,No
165,2019/04/21,09:43:10,3,20,64,Yes,1,1,57,2,3.1,6.2,No
166,2019/04/21,08:42:07,3,20,115,Yes,1,1,53,1,3,3,No
166,2019/04/21,08:42:07,3,20,115,Yes,1,5,76,1,3.5,3.5,No
167,2019/04/21,08:23:42,3,16,151,No,1,1,26,1,3,3,No
168,2019/04/21,09:24:21,3,16,168,Yes,1,1,39,1,4.25,4.25,No
168,2019/04/21,09:24:21,3,16,168,Yes,1,2,65,2,0.8,1.6,No
169,2019/04/21,09:51:04,3,18,0,Yes,1,1,47,2,3,6,No
170,2019/04/21,09:41:06,3,18,0,No,1,1,61,1,4.75,4.75,No
170,2019/04/21,09:41:06,3,18,0,No,9,9,81,1,28,28,No
171,2019/04/21,10:28:23,3,20,692,Yes,1,1,44,1,2.5,2.5,No
172,2019/04/21,08:51:26,3,18,0,Yes,1,1,40,1,3.75,3.75,No
172,2019/04/21,08:51:26,3,18,0,Yes,1,2,65,1,0.8,0.8,No
173,2019/04/21,09:21:17,3,20,796,Yes,1,1,55,2,4,8,No
174,2019/04/21,08:52:45,3,20,440,No,1,1,24,1,3,3,No
175,2019/04/21,10:28:16,3,16,0,Yes,1,1,61,1,4.75,4.75,No
176,2019/04/21,08:17:51,3,18,401,No,1,1,30,1,3,3,No
177,2019/04/21,08:44:21,3,18,0,No,1,1,51,2,3,6,No
178,2019/04/21,09:55:33,3,20,424,Yes,1,1,40,1,3.75,3.75,No
178,2019/04/21,09:55:33,3,20,424,Yes,1,2,84,1,0.8,0.8,No
179,2019/04/21,09:06:34,3,16,710,Yes,1,1,41,2,4.25,8.5,No
179,2019/04/21,09:06:34,3,16,710,Yes,1,2,84,2,0.8,1.6,No
180,2019/04/21,09:20:59,3,16,310,Yes,1,1,52,2,2.5,5,No
181,2019/04/21,08:33:55,3,18,197,No,1,1,46,1,2.5,2.5,No
182,2019/04/21,08:43:51,3,18,747,Yes,1,1,33,1,3.5,3.5,No
183,2019/04/21,08:53:57,3,20,0,Yes,1,1,36,1,3.75,3.75,No
183,2019/04/21,08:53:57,3,20,0,Yes,1,5,72,1,3.25,3.25,No
184,2019/04/21,10:27:48,3,20,170,No,1,1,54,1,2.5,2.5,No
184,2019/04/21,10:27:48,3,20,170,No,6,1,4,1,20.45,20.45,No
185,2019/04/21,08:23:51,3,16,0,Yes,1,1,55,2,4,8,No
186,2019/04/21,09:04:35,3,16,0,Yes,1,1,45,2,3,6,No
186,2019/04/21,09:04:35,3,16,0,Yes,1,5,74,1,3.5,3.5,No
187,2019/04/21,09:26:31,3,16,435,No,1,1,60,2,3.75,7.5,No
187,2019/04/21,09:26:31,3,16,435,No,6,1,5,1,15,15,No
188,2019/04/21,10:01:56,3,16,0,No,1,1,25,2,2.2,4.4,No
189,2019/04/21,09:12:22,3,16,60,Yes,1,1,46,2,2.5,5,No
189,2019/04/21,09:12:22,3,16,60,Yes,6,1,21,1,13.33,13.33,No
190,2019/04/21,10:02:30,3,20,0,Yes,1,1,52,1,2.5,2.5,No
191,2019/04/21,09:05:20,3,16,603,Yes,1,1,27,1,3.5,3.5,No
192,2019/04/21,10:08:39,3,20,0,No,1,1,48,1,2.5,2.5,No
193,2019/04/21,10:52:16,3,20,0,No,1,1,25,2,2.2,4.4,No
194,2019/04/21,09:03:03,3,16,0,Yes,1,1,56,2,2.55,5.1,No
195,2019/04/21,09:57:13,3,20,317,No,1,1,49,2,3,6,No
196,2019/04/21,08:47:24,3,16,0,Yes,1,1,41,2,4.25,8.5,No
196,2019/04/21,08:47:24,3,16,0,Yes,1,2,63,2,0.8,1.6,No
196,2019/04/21,08:47:24,3,16,0,Yes,1,5,73,1,3.75,3.75,No
197,2019/04/21,09:23:15,3,16,743,No,1,1,37,1,3,3,No
197,2019/04/21,09:23:15,3,16,743,No,1,2,84,2,0.8,1.6,No
198,2019/04/21,08:21:40,3,20,779,Yes,1,1,26,1,3,3,No
198,2019/04/21,08:21:40,3,20,779,Yes,1,5,76,1,3.5,3.5,No
199,2019/04/21,10:01:46,3,20,0,Yes,1,1,61,1,4.75,4.75,No
199,2019/04/21,10:01:46,3,20,0,Yes,1,5,71,1,3.75,3.75,No
200,2019/04/21,08:17:18,3,16,0,Yes,1,1,28,2,2,4,No
200,2019/04/21,08:17:18,3,16,0,Yes,1,5,74,1,3.5,3.5,No
201,2019/04/21,09:28:38,3,18,3,No,1,1,53,2,3,6,No
201,2019/04/21,09:28:38,3,18,3,No,1,5,75,1,3.5,3.5,No
202,2019/04/21,08:29:09,3,20,410,Yes,1,1,34,1,2.45,2.45,No
203,2019/04/21,08:29:44,3,18,18,No,1,1,71,1,3.75,1,No
203,2019/04/21,08:29:44,3,18,18,No,6,1,71,1,3.75,1,No
204,2019/04/21,09:35:47,3,16,254,No,1,1,71,1,3.75,1,No
205,2019/04/21,08:33:26,3,16,112,No,1,1,71,1,3.75,1,No
206,2019/04/21,09:38:47,3,20,647,No,1,1,71,1,3.75,1,No
207,2019/04/21,08:28:46,3,20,646,Yes,1,1,71,1,3.75,1,No
208,2019/04/21,10:55:47,3,18,202,No,1,1,71,1,3.75,1,No
208,2019/04/21,10:55:47,3,18,202,No,6,1,71,1,3.75,1,No
209,2019/04/21,08:44:23,3,20,0,Yes,1,1,71,1,3.75,1,No
210,2019/04/21,10:56:51,3,16,389,No,1,1,71,1,3.75,1,No
210,2019/04/21,10:56:51,3,16,389,No,1,5,71,1,3.75,1,No
211,2019/04/21,10:33:57,3,18,0,No,1,1,24,1,3,3,No
212,2019/04/21,08:12:04,3,18,408,Yes,1,1,61,2,4.75,9.5,No
213,2019/04/21,17:18:42,3,17,125,No,1,1,34,2,2.45,4.9,No
214,2019/04/21,17:22:27,3,19,648,Yes,1,1,52,2,2.5,5,No
215,2019/04/21,13:58:04,3,17,681,Yes,1,1,52,1,2.5,2.5,No
215,2019/04/21,13:58:04,3,17,681,Yes,1,5,79,1,3.75,3.75,No
216,2019/04/21,11:58:38,3,17,589,Yes,1,1,36,1,3.75,3.75,No
217,2019/04/21,12:19:23,3,19,178,Yes,1,1,57,1,3.1,3.1,No
218,2019/04/21,14:11:00,3,19,0,No,1,1,56,2,2.55,5.1,No
219,2019/04/21,18:09:27,3,19,742,No,1,1,50,1,2.5,2.5,No
220,2019/04/21,16:52:48,3,19,330,No,1,1,27,1,3.5,3.5,No
221,2019/04/21,19:02:05,3,17,320,Yes,1,1,43,1,3,3,No
222,2019/04/21,11:26:54,3,19,0,Yes,1,1,55,2,4,8,No
223,2019/04/21,16:56:22,3,19,0,No,1,1,42,2,2.5,5,No
224,2019/04/21,19:05:17,3,19,476,No,1,1,53,1,3,3,No
224,2019/04/21,19:05:17,3,19,476,No,1,5,77,1,3,3,No
225,2019/04/21,17:50:36,3,17,274,Yes,1,1,43,1,3,3,No
226,2019/04/21,19:52:48,3,19,0,No,1,1,47,1,3,3,No
227,2019/04/21,13:51:21,3,17,0,No,1,1,61,2,4.75,9.5,No
227,2019/04/21,13:51:21,3,17,0,No,1,5,70,1,3.25,3.25,No
228,2019/04/21,19:49:41,3,17,661,Yes,1,1,40,1,3.75,3.75,No
228,2019/04/21,19:49:41,3,17,661,Yes,1,2,84,2,0.8,1.6,No
228,2019/04/21,19:49:41,3,17,661,Yes,1,5,74,1,3.5,3.5,No
229,2019/04/21,15:21:57,3,19,0,Yes,1,1,23,1,2.5,2.5,No
230,2019/04/21,18:51:13,3,19,143,Yes,1,1,53,2,3,6,No
231,2019/04/21,15:40:16,3,19,767,No,1,1,59,2,4.5,9,No
231,2019/04/21,15:40:16,3,19,767,No,6,1,20,1,7.6,7.6,No
232,2019/04/21,11:40:00,3,17,0,No,1,1,44,2,2.5,5,No
233,2019/04/21,19:05:32,3,17,562,No,1,1,53,1,3,3,No
234,2019/04/21,13:09:43,3,17,634,No,1,1,59,1,4.5,4.5,No
235,2019/04/21,14:43:07,3,19,0,No,1,1,42,2,2.5,5,No
236,2019/04/21,17:36:01,3,17,237,No,1,1,35,2,3.1,6.2,No
237,2019/04/21,11:26:37,3,17,428,Yes,1,1,47,1,3,3,No
238,2019/04/21,11:37:48,3,17,0,No,1,1,61,1,4.75,4.75,No
239,2019/04/21,11:04:18,3,17,0,Yes,1,1,41,2,4.25,8.5,No
239,2019/04/21,11:04:18,3,17,0,Yes,1,2,63,2,0.8,1.6,No
240,2019/04/21,19:18:31,3,17,610,No,1,1,51,2,3,6,No
241,2019/04/21,19:24:35,3,17,247,No,1,1,43,1,3,3,No
242,2019/04/21,17:05:09,3,19,0,No,1,1,37,1,3,3,No
242,2019/04/21,17:05:09,3,19,0,No,1,5,69,1,3.25,3.25,No
243,2019/04/21,14:48:36,3,17,267,Yes,1,1,44,2,2.5,5,No
243,2019/04/21,14:48:36,3,17,267,Yes,1,5,75,1,3.5,3.5,No
244,2019/04/21,12:37:54,3,19,553,No,1,1,27,2,3.5,7,No
245,2019/04/21,19:59:08,3,17,258,Yes,1,1,54,2,2.5,5,No
246,2019/04/21,19:34:06,3,17,0,Yes,1,1,48,2,2.5,5,No
247,2019/04/21,15:11:56,3,17,469,No,1,1,30,1,3,3,No
248,2019/04/21,16:51:49,3,17,624,No,1,1,34,1,2.45,2.45,No
249,2019/04/21,17:41:01,3,17,98,Yes,1,1,41,2,4.25,8.5,No
250,2019/04/21,11:35:55,3,17,527,Yes,1,1,22,1,2,2,No
251,2019/04/21,17:09:48,3,19,62,No,1,1,57,2,3.1,6.2,No
252,2019/04/21,14:21:11,3,19,0,Yes,1,1,55,2,4,8,No
252,2019/04/21,14:21:11,3,19,0,Yes,6,1,7,1,19.75,19.75,No
253,2019/04/21,16:56:58,3,19,429,No,1,1,30,2,3,6,No
253,2019/04/21,16:56:58,3,19,429,No,1,5,69,1,3.25,3.25,No
254,2019/04/21,11:46:21,3,19,41,No,1,1,52,2,2.5,5,No
255,2019/04/21,13:19:23,3,19,176,Yes,1,1,60,1,3.75,3.75,No
256,2019/04/21,19:54:10,3,19,432,No,1,1,41,2,4.25,8.5,No
257,2019/04/21,16:43:52,3,19,393,Yes,1,1,55,2,4,8,No
258,2019/04/21,17:13:42,3,17,200,No,1,1,54,2,2.5,5,No
258,2019/04/21,17:13:42,3,17,200,No,1,5,72,1,3.25,3.25,No
259,2019/04/21,19:35:39,3,17,729,No,1,1,28,2,2,4,No
260,2019/04/21,15:47:40,3,19,0,No,1,1,58,1,3.5,3.5,No
261,2019/04/21,16:56:55,3,19,14,Yes,1,1,38,1,3.75,3.75,No
261,2019/04/21,16:56:55,3,19,14,Yes,1,2,63,2,0.8,1.6,No
262,2019/04/21,16:23:59,3,19,636,Yes,1,1,28,2,2,4,No
263,2019/04/21,14:30:59,3,19,0,No,1,1,50,1,2.5,2.5,No
264,2019/04/21,15:38:12,3,19,0,No,1,1,58,1,3.5,3.5,No
264,2019/04/21,15:38:12,3,19,0,No,6,1,6,1,21,21,No
264,2019/04/21,15:38:12,3,19,0,No,9,9,81,1,28,28,No
265,2019/04/21,13:50:09,3,17,229,Yes,1,1,34,2,2.45,4.9,No
266,2019/04/21,11:21:22,3,19,659,Yes,1,1,44,1,2.5,2.5,No
267,2019/04/21,15:47:19,3,19,114,Yes,1,1,39,1,4.25,4.25,No
267,2019/04/21,15:47:19,3,19,114,Yes,1,2,65,2,0.8,1.6,No
268,2019/04/21,12:06:36,3,17,0,Yes,1,1,42,1,2.5,2.5,No
269,2019/04/21,11:26:39,3,19,0,Yes,1,1,43,2,3,6,No
269,2019/04/21,11:26:39,3,19,0,Yes,1,5,69,1,3.25,3.25,No
270,2019/04/21,13:41:15,3,19,649,Yes,1,1,42,2,2.5,5,No
270,2019/04/21,13:41:15,3,19,649,Yes,6,1,9,1,22.5,22.5,No
271,2019/04/21,12:12:59,3,19,0,Yes,1,1,43,2,3,6,No
271,2019/04/21,12:12:59,3,19,0,Yes,1,5,71,1,3.75,3.75,No
272,2019/04/21,11:34:56,3,19,354,Yes,1,1,52,1,2.5,2.5,No
273,2019/04/21,11:02:38,3,17,241,Yes,1,1,32,2,3,6,No
274,2019/04/21,15:36:16,3,17,58,Yes,1,1,39,2,4.25,8.5,No
274,2019/04/21,15:36:16,3,17,58,Yes,1,2,65,1,0.8,0.8,No
275,2019/04/21,17:41:00,3,17,0,No,1,1,50,2,2.5,5,No
275,2019/04/21,17:41:00,3,17,0,No,9,9,83,1,23,23,No
276,2019/04/21,11:32:58,3,19,546,No,1,1,50,1,2.5,2.5,No
277,2019/04/21,18:36:14,3,17,483,Yes,1,1,41,1,4.25,4.25,No
277,2019/04/21,18:36:14,3,17,483,Yes,1,2,84,2,0.8,1.6,No
278,2019/04/21,13:56:27,3,17,30,No,1,1,37,1,3,3,No
278,2019/04/21,13:56:27,3,17,30,No,1,2,65,2,0.8,1.6,No
278,2019/04/21,13:56:27,3,17,30,No,1,5,76,1,3.5,3.5,No
279,2019/04/21,17:10:47,3,19,495,Yes,1,1,35,1,3.1,3.1,No
280,2019/04/21,17:11:24,3,19,0,Yes,1,1,31,2,2.2,4.4,No
281,2019/04/21,15:59:59,3,19,0,No,1,1,61,1,4.75,4.75,No
282,2019/04/21,18:00:14,3,17,179,Yes,1,1,44,1,2.5,2.5,No
283,2019/04/21,12:54:36,3,19,323,No,1,1,28,2,2,4,No
284,2019/04/21,14:22:15,3,17,136,Yes,1,1,61,2,4.75,9.5,No
285,2019/04/21,13:34:51,3,17,0,Yes,1,1,36,1,3.75,3.75,No
286,2019/04/21,17:09:31,3,19,0,Yes,1,1,26,2,3,6,No
287,2019/04/21,18:54:57,3,17,0,Yes,1,1,40,1,3.75,3.75,No
287,2019/04/21,18:54:57,3,17,0,Yes,1,2,64,2,0.8,1.6,No
288,2019/04/21,16:29:34,3,17,495,No,1,1,45,2,3,6,No
289,2019/04/21,15:08:36,3,19,552,No,1,1,46,2,2.5,5,No
290,2019/04/21,18:17:40,3,19,0,No,1,1,32,2,3,6,No
291,2019/04/21,19:13:53,3,17,193,Yes,1,1,26,1,3,3,No
292,2019/04/21,13:51:52,3,19,628,No,1,1,30,2,3,6,No
293,2019/04/21,16:15:46,3,19,6,Yes,1,1,28,2,2,4,No
294,2019/04/21,17:17:52,3,17,786,No,1,1,28,2,2,4,No
295,2019/04/21,17:03:43,3,19,531,Yes,1,1,48,2,2.5,5,No
296,2019/04/21,12:07:35,3,19,0,No,1,1,27,1,3.5,3.5,No
297,2019/04/21,15:15:57,3,19,388,Yes,1,1,59,2,4.5,9,No
297,2019/04/21,15:15:57,3,19,388,Yes,1,5,72,1,3.25,3.25,No
297,2019/04/21,15:15:57,3,19,388,Yes,6,1,2,1,18,18,No
298,2019/04/21,16:59:05,3,17,0,No,1,1,59,1,4.5,4.5,No
299,2019/04/21,17:06:15,3,19,115,No,1,1,44,1,2.5,2.5,No
299,2019/04/21,17:06:15,3,19,115,No,1,5,78,1,4.5,4.5,No
